UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
9573,M9572,L,296.983848240398,311.132133692457,1142.0653086494367,53.68074735378377,222,0,No Failure
9574,M9573,L,298.516121092487,309.12133190482837,1592.3338605602708,53.236500643748684,175,0,No Failure
9575,M9574,L,301.51217576139,308.26868406418896,1250.161932556413,24.35149362412379,220,0,No Failure
9576,M9575,L,305.1745429116906,308.64271618028846,1912.2834417933573,22.768047694089134,31,0,No Failure
9577,M9576,M,296.04756787121937,310.9941680463013,1552.6274563626312,34.06868444160426,45,0,No Failure
9578,M9577,M,299.59778440942114,309.03044265668376,1770.3023435009818,22.20895321908368,80,0,No Failure
9579,M9578,L,300.824561196287,310.3978444155207,1506.2326798735562,27.366124613250445,70,0,No Failure
9580,M9579,L,298.76779969352145,309.7052124967519,1650.3077655952566,43.512089146671414,229,0,No Failure
9581,M9580,L,301.69904397398824,310.82424405475325,1510.6527862459436,39.62116971866321,68,0,No Failure
9582,M9581,L,298.26653465867935,309.7692342948834,1701.1145860751346,22.79061598980997,215,0,No Failure
9583,M9582,L,300.3076953204333,312.76434851611714,1092.3336196929306,51.7003296801372,183,0,No Failure
9584,M9583,L,298.9558561910033,311.8981170158185,1677.6295687778843,35.78039011030357,122,0,No Failure
9585,M9584,H,302.43886216590954,309.6847898195943,1633.7528321868433,34.817221996458635,160,0,No Failure
9586,M9585,M,298.64727099392877,309.547865410905,1469.169668383396,50.16555816196785,239,0,No Failure
9587,M9586,L,299.29625240742695,313.13232615080847,1418.1672230670413,44.10879281171257,22,0,No Failure
9588,M9587,L,301.8913780749943,308.9211490386714,1440.179549898046,39.57579248174067,205,0,No Failure
9589,M9588,L,297.9439226818143,309.9449764520817,1556.5533936763998,35.05412012467241,122,0,No Failure
9590,M9589,M,300.13750011352715,310.0224489197054,1742.807872931193,45.69620785783102,97,0,No Failure
9591,M9590,L,296.3549313126268,309.9976621021854,1393.1621584444977,35.67187464005565,188,0,No Failure
9592,M9591,L,297.82413308274187,308.26128827946945,1159.6465817682383,37.71632260274022,131,0,No Failure
9593,M9592,M,300.7642625517816,310.4966024096759,1996.9161968490127,28.235042744140394,192,0,No Failure
9594,M9593,L,298.01860498092753,309.02964990860767,1634.314912902738,51.42560334271968,129,0,No Failure
9595,M9594,L,298.91085413635244,311.43598912416905,1421.757677191603,55.525957478997555,92,0,No Failure
9596,M9595,L,300.9861728040959,308.5440349575654,1737.7693437994096,42.11893221425158,185,0,No Failure
9597,M9596,L,298.84162771770616,310.05946592737547,1686.7387803630209,35.13851691618909,72,0,No Failure
9598,M9597,L,301.6456841464327,307.7838793530481,1598.45647473398,49.354497436204966,27,0,No Failure
9599,M9598,L,300.4313255749721,307.8456162936593,1404.589661601101,45.886509259362526,160,0,No Failure
9600,M9599,L,300.871366223849,309.16064804170736,1633.4645037968676,35.56230436942151,22,0,No Failure
9601,M9600,L,302.4819311974771,309.301789917663,1717.911764738542,51.5114337206071,83,0,No Failure
9602,M9601,M,300.6396461252281,311.46572641298945,1155.9854535418308,35.75543143994606,118,0,No Failure
9603,M9602,L,303.07769458093867,309.9594081637381,1544.8989963944223,27.13872660380648,30,0,No Failure
9604,M9603,L,301.82252456607563,311.29240690091154,1559.6351405554938,39.3420809185266,47,0,No Failure
9605,M9604,M,298.9530951403311,309.62021340532334,1553.2153322857746,50.843440303282165,45,0,No Failure
9606,M9605,M,302.58629615004253,310.60608518288035,1509.2367233032355,41.02768370148441,246,0,No Failure
9607,M9606,M,300.5277320418059,309.2745246830811,1737.2146150707804,28.273653210672478,126,0,No Failure
9608,M9607,L,299.210640582679,309.2065269309014,1457.7366133845671,35.96875598074867,44,0,No Failure
9609,M9608,L,300.55677139064176,308.1791498610821,1499.442910142206,51.96315015304336,217,0,No Failure
9610,M9609,M,302.22465364878053,310.33575399385126,1563.133063615691,42.73824500901815,94,0,No Failure
9611,M9610,M,300.91009018848445,310.26208341470016,1464.3860945390365,39.81120267346566,159,0,No Failure
9612,M9611,L,303.6447856651028,310.77731288728586,1222.799748649769,38.69586882642742,50,0,No Failure
9613,M9612,H,302.1730611157976,310.2149182871414,1542.8260087377867,50.79877190363142,46,0,No Failure
9614,M9613,L,301.0463200668043,312.026195977194,1545.0912754742917,50.14667689745749,60,0,No Failure
9615,M9614,H,297.9478638345177,310.17602763667753,1426.9669837169101,25.98821613069899,177,0,No Failure
9616,M9615,M,299.6405349719798,310.9918267143381,1473.5370166941395,49.399281556396815,34,0,No Failure
9617,M9616,M,300.1433282795017,309.6758909170009,864.0259520720039,45.164228042166286,142,0,No Failure
9618,M9617,H,301.3932630024355,309.0915299656986,1741.681209866827,55.92985832676025,206,0,No Failure
9619,M9618,M,301.2746660825444,310.71769517018663,1680.20603517212,39.30868503455055,164,0,No Failure
9620,M9619,L,300.33908082043655,309.91085201217965,1232.4337639034966,51.35232717789526,236,0,No Failure
9621,M9620,L,300.24069983075435,310.8320430459296,1364.9065509944876,44.68932976678018,55,0,No Failure
9622,M9621,L,301.44091379015214,310.35293654184466,1789.7042722083181,28.86102351654936,58,0,No Failure
9623,M9622,L,298.28282754874004,309.2069866732098,1269.0298645358096,50.20597660630864,152,0,No Failure
9624,M9623,M,303.3910316384997,311.074337877677,1595.6917378472267,48.09421275739652,19,0,No Failure
9625,M9624,L,295.90566622967305,309.12881004621534,1401.596653783911,33.500735846932116,175,1,No Failure
9626,M9625,L,302.91081896434406,310.6253262632955,1582.028391337033,42.89511906565515,85,0,No Failure
9627,M9626,L,299.9096289431497,311.2816111115259,1510.027605031413,61.0775409089115,147,0,No Failure
9628,M9627,M,302.0051596285432,309.6154051615848,1443.3536341445815,35.16961132238525,142,0,No Failure
9629,M9628,L,300.72768086858525,311.1559944536723,1577.704374650291,47.26168580554294,61,0,No Failure
9630,M9629,L,300.6920688218216,310.39761683405317,1401.3905628303105,29.05120029725419,93,0,No Failure
9631,M9630,L,301.10850895205306,310.8519437783963,1143.1534254089052,34.29691144755537,13,0,No Failure
9632,M9631,M,301.61810857817557,309.1632443088974,1314.455546249253,48.10563391433444,104,0,No Failure
9633,M9632,L,299.3423383468255,310.21430023205374,1290.4282750238108,42.56681200290162,148,0,No Failure
9634,M9633,M,302.0695982610525,308.5919186899755,1179.1761684158255,37.98762423292311,177,0,No Failure
9635,M9634,L,297.8310587528424,311.7113005153105,1573.880013269541,57.024965610999864,208,0,No Failure
9636,M9635,L,299.98933885334776,307.9860016784155,1465.4466618778986,30.78187416477889,68,0,No Failure
9637,M9636,H,301.6719398485445,309.64524818037114,1570.788213161964,38.540207827446885,142,0,No Failure
9638,M9637,L,301.99003515923175,309.0682914058004,1604.1502711206751,44.91772516492752,247,1,No Failure
9639,M9638,L,300.9215776965228,310.6747004152022,1651.2937673520482,31.284924083295138,62,0,No Failure
9640,M9639,L,299.21321512408855,311.9239459459299,1581.3843482297564,45.09230232571057,170,0,No Failure
9641,M9640,L,301.7934155567374,310.6549150986875,1304.0782806411562,50.746754475278536,26,0,No Failure
9642,M9641,L,298.6612675217625,312.96128369695134,1615.905105050195,38.85397960915828,125,0,No Failure
9643,M9642,L,303.5028181474978,308.62205982344113,1544.3609478415412,33.14740531953309,60,1,No Failure
9644,M9643,L,299.83065820500065,308.6988158674714,1938.0209558249653,36.87559859958945,53,0,No Failure
9645,M9644,L,296.92074861158807,309.1068857683846,1501.583667974601,13.215918897965103,186,0,No Failure
9646,M9645,M,297.6106330639669,310.1212446952959,1576.5799571465864,50.061236640518516,235,0,No Failure
9647,M9646,M,300.08728727375916,308.9730776247167,1481.0348782371395,42.64590332031643,166,0,No Failure
9648,M9647,L,300.2796505426521,309.248337245695,1509.7791701393096,38.23573686452011,248,0,RNF
9649,M9648,L,303.9393133699022,310.6204835239273,1496.2773291833807,23.3320975393089,211,0,No Failure
9650,M9649,L,297.9230013247715,308.76082811688616,1413.0752847598696,51.090393254528486,116,0,No Failure
9651,M9650,L,300.07892439860785,308.8668039870299,1535.4707315509834,35.62403320173797,232,0,No Failure
9652,M9651,L,297.8811571858359,309.6014612470099,1624.3520884246218,45.652432124338674,162,1,No Failure
9653,M9652,L,299.0146902935732,309.69555692916066,1416.0986641258683,39.88606751291651,80,0,No Failure
9654,M9653,L,303.36794406013865,311.01001571722134,1667.1146577020452,23.851015815687035,247,1,No Failure
9655,M9654,L,297.72732755368804,309.0993602520219,1642.862065919959,52.68543104803955,8,0,No Failure
9656,M9655,L,301.1740848481357,309.2797200158791,1323.9475496346706,50.78583577994432,106,0,No Failure
9657,M9656,H,300.7858147180288,310.581670116279,1307.2620548763712,47.6403357207198,109,0,No Failure
9658,M9657,L,299.9516571472836,310.80139432378337,1589.6306800213854,43.148471917518314,249,0,No Failure
9659,M9658,M,301.0388732463835,311.4287244671266,1382.4928430041707,28.025212474218236,122,0,No Failure
9660,M9659,M,297.6799592361134,310.46912035486474,1290.8578705461014,48.68964085070945,59,0,No Failure
9661,M9660,L,303.31264501560713,310.13036405996183,1843.3794892306805,62.04998844121753,61,0,No Failure
9662,M9661,L,303.84969099024704,310.57503840674616,1306.734487140263,41.161357802233546,105,0,No Failure
9663,M9662,L,300.09420939551865,309.73258719411143,1195.280910368152,41.3568830492941,67,0,No Failure
9664,M9663,L,304.8462122612271,309.7252324056245,1343.261322315777,28.98160822697818,143,0,No Failure
9665,M9664,L,299.2019441369002,308.22588968772124,1546.3296387445127,19.296001088191748,143,0,No Failure
9666,M9665,M,300.80086398771255,310.89341595668935,1514.7104154668427,36.40884404031344,220,1,No Failure
9667,M9666,L,302.86377812754904,310.21145894505173,1877.4426860329663,54.81668168799454,235,0,No Failure
9668,M9667,L,299.0819910795542,310.7770392663683,1346.321410445447,53.43758713693781,95,0,No Failure
9669,M9668,M,297.2369018822411,307.1841895055227,1547.2312813975846,39.34591721650619,31,0,PWF
9670,M9669,M,296.7765658687623,309.95289829210645,1725.69777767783,44.3012929438191,101,0,No Failure
9671,M9670,L,304.1216531278053,309.1441184936224,1368.1968303013302,27.816382441258586,230,0,OSF
9672,M9671,M,298.94195069872245,311.50136250482024,1640.7448416137943,41.11226258475952,246,0,No Failure
9673,M9672,L,299.628526473163,310.61421691548384,1133.5657798282052,34.75568857100856,231,0,No Failure
9674,M9673,L,297.7744718433579,310.2342354108106,1851.7509078821477,40.54671154289887,37,0,No Failure
9675,M9674,L,301.8966785586584,309.568067030659,1698.951552301443,37.25346560294963,166,0,No Failure
9676,M9675,L,298.4368802815508,310.39720831013165,1363.8650005582058,37.074938600882824,189,0,No Failure
9677,M9676,H,299.01747394467736,309.0718143706219,1665.9635555667433,49.96398937733666,190,0,No Failure
9678,M9677,L,300.5990408388323,309.90027465231424,1762.6365798919867,59.639227484048256,104,0,No Failure
9679,M9678,L,297.8719081455089,309.4216366130126,1242.2662832366543,38.30544345173638,15,0,No Failure
9680,M9679,L,299.6428354609715,312.2664896549817,1380.024420205044,54.18630385886079,53,0,No Failure
9681,M9680,L,302.8044191790065,311.46994775619083,1769.2166827685865,27.584356975492117,236,0,No Failure
9682,M9681,L,300.85650879503373,311.0630474839828,1513.4945778879926,39.07761397162256,142,0,No Failure
9683,M9682,L,300.2610845848567,308.5096889778458,1587.2332331398966,27.03806368185668,17,0,No Failure
9684,M9683,M,300.4297294189277,310.86415711228403,1514.039445721258,36.87636158220799,3,0,No Failure
9685,M9684,L,299.22172980804686,310.18766667514194,1678.2977687331622,47.156988564968245,36,0,No Failure
9686,M9685,L,303.9923046395098,311.22346013951613,1602.5863281096067,51.186341252836755,39,0,No Failure
9687,M9686,L,298.37568573893185,310.3223950951269,1521.2434527844005,32.21474538804848,62,0,No Failure
9688,M9687,L,300.42185232392785,309.9932823339617,1079.661470436536,44.58066520673218,67,0,No Failure
9689,M9688,L,300.2300511326856,310.2337842963366,1628.0021261029883,52.29994347663442,144,0,No Failure
9690,M9689,M,302.01752501426625,308.19436670837746,1645.8481953318424,50.877275977484274,208,0,No Failure
9691,M9690,H,302.2063478775873,309.2325967278322,1252.0922254485945,42.58957019311465,225,0,No Failure
9692,M9691,L,299.93596239102584,310.37333553870326,1265.6802183528794,34.108157629971934,119,0,No Failure
9693,M9692,L,300.5813329862261,311.13938835840656,1603.5197191339194,33.11164303879027,175,0,No Failure
9694,M9693,M,300.6570695078279,309.4495068836879,1538.8650136268539,31.57350013519224,18,0,No Failure
9695,M9694,L,295.4557166888588,309.9591931201361,1105.041283615668,39.683885443303964,85,0,No Failure
9696,M9695,L,296.82202079504447,308.3990075553246,1335.5956591708843,31.768445498204777,166,0,No Failure
9697,M9696,L,298.78987261855605,311.45931081335374,1562.7686197804069,46.78039368383788,234,0,No Failure
9698,M9697,M,298.8768026472463,311.1137417322331,1635.3353738337737,42.283367003278144,192,0,No Failure
9699,M9698,L,297.6014351560717,310.6521026185672,1383.1361560348396,41.830168783593486,52,0,No Failure
9700,M9699,M,301.49916514274724,310.4068061876309,1470.5087023003275,21.59524454352705,145,0,No Failure
9701,M9700,M,300.00423684203497,311.5525490651468,1324.1295788610755,40.27779908702159,38,0,No Failure
9702,M9701,L,299.5706109052263,309.1949890086853,1764.7847348323062,35.40881687340237,187,0,No Failure
9703,M9702,M,297.4876894509852,309.08683844367334,1534.9176555052018,61.66417624121166,91,0,No Failure
9704,M9703,M,299.91091027151043,311.06151978625644,1366.4623434370508,27.200524601700362,204,0,No Failure
9705,M9704,L,294.7466304880028,310.99431338170814,1268.7397135650365,37.9457541882283,162,0,No Failure
9706,M9705,L,299.6740873783883,308.80650441391083,1246.6225262402063,43.83098513326689,72,0,No Failure
9707,M9706,L,300.12636733761553,309.46864011842314,1862.3109438504662,30.27287211722298,80,0,No Failure
9708,M9707,L,300.483829968643,311.6890931310774,1465.2976311609768,59.28252686791426,161,0,No Failure
9709,M9708,L,296.87179647304146,310.4116673282159,1420.0957819643502,59.4878814452637,14,1,No Failure
9710,M9709,L,300.44963347338296,310.7871615180182,1457.3512370936598,31.415823369442506,72,0,No Failure
9711,M9710,L,297.9171374602709,308.8409534574706,1373.9580427726355,34.081918053619,102,0,No Failure
9712,M9711,M,298.37506033541536,310.65664452453717,1478.5979013842848,61.46812893784272,18,0,No Failure
9713,M9712,L,301.4358627716453,308.58045845422913,1506.9856807209937,53.952707822171774,74,0,No Failure
9714,M9713,L,304.0282274467195,308.0201786343993,1503.0007064284375,36.30653273215297,215,0,No Failure
9715,M9714,L,300.10271751760536,310.72682396018087,1247.4804402647092,44.31435794109195,84,0,No Failure
9716,M9715,L,298.3658090827195,311.4344451696345,1678.4861960096387,26.132716393220583,190,0,No Failure
9717,M9716,L,300.37734089502,309.7462139242508,1389.4081133718867,61.96738267015573,81,0,No Failure
9718,M9717,L,301.87805831499827,309.45344931814554,1368.2673305578373,40.72861552144738,25,0,No Failure
9719,M9718,L,301.24199513174545,311.71084865624636,1359.2347966934915,45.8558640254786,176,0,No Failure
9720,M9719,M,305.4862257449275,309.8052166308854,1289.5056613737806,30.649540678186376,245,0,No Failure
9721,M9720,M,298.5693248618107,309.93423127644274,1553.5595330574624,28.639092057012014,3,0,No Failure
9722,M9721,L,300.5044629598386,311.6939572264403,1678.996394468,44.510912849824145,193,0,No Failure
9723,M9722,M,303.0978359068364,309.6464151869718,1355.4021562732373,59.16299074770125,144,0,No Failure
9724,M9723,M,302.9723184740371,309.3459723906551,1131.3748429236457,34.59521560332848,246,0,No Failure
9725,M9724,L,296.0998441469512,310.8155082241371,1294.5770804783153,30.20897031516991,243,0,No Failure
9726,M9725,H,299.99328475992,309.2881438456209,1410.3428101411896,43.051308802282996,128,0,No Failure
9727,M9726,M,302.96904153169737,309.8553984618778,1253.7129377137494,56.37193034305004,76,0,No Failure
9728,M9727,L,305.78128598079826,308.6808413982878,1380.2536621995857,33.6141110583981,201,0,No Failure
9729,M9728,L,301.40759176750163,310.18539708837653,1389.6946351438532,37.50107131676845,80,0,No Failure
9730,M9729,L,299.26427341260705,310.0680974872031,1496.9019955766146,48.37124331216036,118,0,No Failure
9731,M9730,L,297.98159369512524,310.96802027472313,1209.0091067495418,49.44415482012269,212,0,No Failure
9732,M9731,M,304.4374867150617,310.85725653666174,1616.0226745984612,37.15556234790105,112,0,No Failure
9733,M9732,L,301.4574831729315,310.5515180084696,1832.187763739958,50.96646233199907,106,0,No Failure
9734,M9733,M,298.30386614622915,310.39425569278103,1785.8234410960204,45.287683535347966,136,0,No Failure
9735,M9734,M,299.5936872673324,309.92674588624766,1383.1911705403486,40.16191128084933,94,0,No Failure
